image_path,steering_angle
turn_left\20250616_210951_559261.jpg,-0.0560
turn_left\20250616_210951_712977.jpg,-0.0560
turn_left\20250616_210951_889362.jpg,-0.0560
turn_left\20250616_210952_043448.jpg,-0.0560
turn_left\20250616_210952_224836.jpg,-0.0560
turn_left\20250616_210952_374079.jpg,-0.0560
turn_left\20250616_210952_552582.jpg,-0.0560
turn_left\20250616_210952_722966.jpg,-0.0560
turn_left\20250616_210952_880263.jpg,-0.0560
turn_left\20250616_210953_029337.jpg,-0.0560
turn_left\20250616_210953_200495.jpg,-0.0560
turn_left\20250616_210953_361260.jpg,-0.0560
turn_left\20250616_210953_528990.jpg,-0.0560
turn_left\20250616_210953_691288.jpg,-0.0560
turn_left\20250616_210953_851526.jpg,-0.0560
turn_left\20250616_210954_017704.jpg,-0.0560
turn_left\20250616_210954_181206.jpg,-0.0560
turn_left\20250616_210954_351316.jpg,-0.0560
turn_left\20250616_210954_507706.jpg,-0.0560
turn_left\20250616_210954_684882.jpg,-0.0560
turn_left\20250616_210954_842258.jpg,-0.0560
turn_left\20250616_210955_012832.jpg,-0.0560
turn_left\20250616_210955_167926.jpg,-0.0560
turn_left\20250616_210955_348340.jpg,-0.0560
turn_left\20250616_210955_506173.jpg,-0.0560
turn_left\20250616_210955_683143.jpg,-0.0560
turn_left\20250616_210955_844944.jpg,-0.0560
turn_left\20250616_210956_011468.jpg,-0.0700
turn_left\20250616_210956_176929.jpg,-0.0700
turn_left\20250616_210956_337005.jpg,-0.0700
turn_left\20250616_210956_502000.jpg,-0.0700
turn_left\20250616_210956_669119.jpg,-0.0700
turn_left\20250616_210956_839663.jpg,-0.0700
turn_left\20250616_210956_991867.jpg,-0.0700
turn_left\20250616_210957_172154.jpg,-0.0700
turn_left\20250616_210957_319455.jpg,-0.0700
turn_left\20250616_210957_491403.jpg,-0.0700
turn_left\20250616_210957_648577.jpg,-0.0700
turn_left\20250616_210957_827470.jpg,-0.0700
turn_left\20250616_210957_979492.jpg,-0.0700
turn_left\20250616_210958_155183.jpg,-0.0700
turn_left\20250616_210958_326281.jpg,-0.0700
turn_left\20250616_210958_491843.jpg,-0.0700
turn_left\20250616_210958_659345.jpg,-0.0700
turn_left\20250616_210958_818346.jpg,-0.0700
turn_left\20250616_210958_987086.jpg,-0.0700
turn_left\20250616_210959_191275.jpg,-0.0520
turn_left\20250616_210959_342871.jpg,-0.0420
turn_left\20250616_210959_482539.jpg,-0.0420
straight\20250616_210959_662669.jpg,-0.0300
straight\20250616_210959_811762.jpg,-0.0120
straight\20250616_210959_987319.jpg,-0.0120
straight\20250616_211000_139841.jpg,-0.0120
straight\20250616_211000_313153.jpg,-0.0120
straight\20250616_211000_465100.jpg,0.0060
straight\20250616_211000_643875.jpg,0.0080
straight\20250616_211000_795712.jpg,0.0080
straight\20250616_211000_972067.jpg,-0.0080
straight\20250616_211001_123114.jpg,-0.0080
straight\20250616_211001_296119.jpg,-0.0080
straight\20250616_211001_450785.jpg,-0.0080
straight\20250616_211001_621270.jpg,-0.0080
straight\20250616_211001_785772.jpg,-0.0080
straight\20250616_211001_952326.jpg,-0.0080
straight\20250616_211002_125977.jpg,-0.0080
straight\20250616_211002_281926.jpg,-0.0080
straight\20250616_211002_457333.jpg,-0.0080
straight\20250616_211002_611820.jpg,-0.0080
straight\20250616_211002_787424.jpg,-0.0080
straight\20250616_211002_939736.jpg,-0.0080
straight\20250616_211003_118439.jpg,-0.0080
straight\20250616_211003_277669.jpg,-0.0080
straight\20250616_211003_451099.jpg,-0.0080
straight\20250616_211003_603735.jpg,-0.0080
straight\20250616_211003_773599.jpg,-0.0080
straight\20250616_211003_937005.jpg,-0.0080
straight\20250616_211004_100278.jpg,-0.0080
straight\20250616_211004_268501.jpg,-0.0080
straight\20250616_211004_421349.jpg,-0.0080
straight\20250616_211004_579921.jpg,-0.0080
straight\20250616_211004_758755.jpg,-0.0080
straight\20250616_211004_934640.jpg,-0.0080
straight\20250616_211005_089963.jpg,-0.0080
straight\20250616_211005_265481.jpg,-0.0080
straight\20250616_211005_420001.jpg,-0.0080
straight\20250616_211005_597253.jpg,-0.0080
straight\20250616_211005_749250.jpg,-0.0080
straight\20250616_211005_923859.jpg,-0.0080
straight\20250616_211006_083598.jpg,-0.0080
straight\20250616_211006_257467.jpg,-0.0080
straight\20250616_211006_417373.jpg,-0.0080
straight\20250616_211006_583716.jpg,-0.0040
straight\20250616_211006_735709.jpg,0.0160
straight\20250616_211006_916061.jpg,0.0180
straight\20250616_211007_088532.jpg,0.0200
turn_right\20250616_211007_243210.jpg,0.0400
turn_right\20250616_211007_423090.jpg,0.0600
turn_right\20250616_211007_565889.jpg,0.0620
turn_right\20250616_211007_742001.jpg,0.0620
turn_right\20250616_211007_902025.jpg,0.0620
turn_right\20250616_211008_070207.jpg,0.0620
turn_right\20250616_211008_234927.jpg,0.0620
turn_right\20250616_211008_403495.jpg,0.0620
turn_right\20250616_211008_558292.jpg,0.0620
turn_right\20250616_211008_727305.jpg,0.0620
turn_right\20250616_211008_901005.jpg,0.0620
turn_right\20250616_211009_057692.jpg,0.0620
turn_right\20250616_211009_228926.jpg,0.0620
turn_right\20250616_211009_390868.jpg,0.0620
turn_right\20250616_211009_561466.jpg,0.0620
turn_right\20250616_211009_718023.jpg,0.0620
turn_right\20250616_211009_894327.jpg,0.0620
turn_right\20250616_211010_049604.jpg,0.0620
turn_right\20250616_211010_214408.jpg,0.0620
turn_right\20250616_211010_378617.jpg,0.0620
turn_right\20250616_211010_540227.jpg,0.0620
turn_right\20250616_211010_706516.jpg,0.0620
turn_right\20250616_211010_872569.jpg,0.0700
turn_right\20250616_211011_036462.jpg,0.0900
turn_right\20250616_211011_209793.jpg,0.0920
turn_right\20250616_211011_384456.jpg,0.0920
turn_right\20250616_211011_534143.jpg,0.0920
turn_right\20250616_211011_708358.jpg,0.0920
turn_right\20250616_211011_863112.jpg,0.0920
turn_right\20250616_211012_041719.jpg,0.0920
turn_right\20250616_211012_192358.jpg,0.0920
turn_right\20250616_211012_364893.jpg,0.0920
turn_right\20250616_211012_521935.jpg,0.0920
turn_right\20250616_211012_694322.jpg,0.0920
turn_right\20250616_211012_848923.jpg,0.0920
turn_right\20250616_211013_020488.jpg,0.0920
turn_right\20250616_211013_176127.jpg,0.0920
turn_right\20250616_211013_351901.jpg,0.0920
turn_right\20250616_211013_509163.jpg,0.0920
turn_right\20250616_211013_678821.jpg,0.0920
turn_right\20250616_211013_850029.jpg,0.0920
turn_right\20250616_211014_013393.jpg,0.0920
turn_right\20250616_211014_182390.jpg,0.0920
turn_right\20250616_211014_326160.jpg,0.0920
turn_right\20250616_211014_501796.jpg,0.0920
turn_right\20250616_211014_654794.jpg,0.0920
turn_right\20250616_211014_831029.jpg,0.0920
turn_right\20250616_211014_986891.jpg,0.0920
turn_right\20250616_211015_162091.jpg,0.0920
turn_right\20250616_211015_313105.jpg,0.0920
turn_right\20250616_211015_484230.jpg,0.0920
turn_right\20250616_211015_643646.jpg,0.0920
turn_right\20250616_211015_807300.jpg,0.0920
turn_right\20250616_211015_974250.jpg,0.0920
turn_right\20250616_211016_133453.jpg,0.0920
turn_right\20250616_211016_310023.jpg,0.0920
turn_right\20250616_211016_467842.jpg,0.0920
turn_right\20250616_211016_626604.jpg,0.0920
turn_right\20250616_211016_789488.jpg,0.0920
turn_right\20250616_211016_953196.jpg,0.0920
turn_right\20250616_211017_121360.jpg,0.0920
turn_right\20250616_211017_294881.jpg,0.0920
turn_right\20250616_211017_445509.jpg,0.0800
turn_right\20250616_211017_623043.jpg,0.0640
turn_right\20250616_211017_772395.jpg,0.0560
turn_right\20250616_211017_949190.jpg,0.0360
straight\20250616_211018_099646.jpg,0.0160
straight\20250616_211018_273704.jpg,-0.0040
straight\20250616_211018_442074.jpg,-0.0240
turn_left\20250616_211018_597116.jpg,-0.0440
turn_left\20250616_211018_760693.jpg,-0.0560
turn_left\20250616_211018_925504.jpg,-0.0560
turn_left\20250616_211019_088981.jpg,-0.0560
turn_left\20250616_211019_251811.jpg,-0.0380
turn_left\20250616_211019_415003.jpg,-0.0380
turn_left\20250616_211019_578824.jpg,-0.0380
turn_left\20250616_211019_753465.jpg,-0.0380
turn_left\20250616_211019_908504.jpg,-0.0380
turn_left\20250616_211020_086625.jpg,-0.0380
turn_left\20250616_211020_240772.jpg,-0.0380
turn_left\20250616_211020_418922.jpg,-0.0380
turn_left\20250616_211020_569791.jpg,-0.0380
turn_left\20250616_211020_748206.jpg,-0.0380
turn_left\20250616_211020_905105.jpg,-0.0380
turn_left\20250616_211021_075339.jpg,-0.0380
turn_left\20250616_211021_242067.jpg,-0.0580
turn_left\20250616_211021_408842.jpg,-0.0600
turn_left\20250616_211021_564587.jpg,-0.0600
turn_left\20250616_211021_735211.jpg,-0.0600
turn_left\20250616_211021_898704.jpg,-0.0600
turn_left\20250616_211022_061947.jpg,-0.0600
turn_left\20250616_211022_232932.jpg,-0.0600
turn_left\20250616_211022_388363.jpg,-0.0600
turn_left\20250616_211022_564850.jpg,-0.0600
turn_left\20250616_211022_717874.jpg,-0.0600
turn_left\20250616_211022_893286.jpg,-0.0600
turn_left\20250616_211023_045916.jpg,-0.0600
turn_left\20250616_211023_221087.jpg,-0.0600
turn_left\20250616_211023_375296.jpg,-0.0740
turn_left\20250616_211023_551348.jpg,-0.0760
turn_left\20250616_211023_705184.jpg,-0.0760
turn_left\20250616_211023_882477.jpg,-0.0760
turn_left\20250616_211024_032838.jpg,-0.0760
turn_left\20250616_211024_209189.jpg,-0.0760
turn_left\20250616_211024_368808.jpg,-0.0760
turn_left\20250616_211024_539170.jpg,-0.0780
turn_left\20250616_211024_706145.jpg,-0.0920
turn_left\20250616_211024_870963.jpg,-0.0920
turn_left\20250616_211025_041345.jpg,-0.0920
turn_left\20250616_211025_200243.jpg,-0.0920
turn_left\20250616_211025_381428.jpg,-0.0920
turn_left\20250616_211025_532728.jpg,-0.0920
turn_left\20250616_211025_710825.jpg,-0.0920
turn_left\20250616_211025_866834.jpg,-0.0920
turn_left\20250616_211026_042012.jpg,-0.0920
turn_left\20250616_211026_193239.jpg,-0.0920
turn_left\20250616_211026_369686.jpg,-0.0920
turn_left\20250616_211026_530365.jpg,-0.0920
turn_left\20250616_211026_702574.jpg,-0.0780
turn_left\20250616_211026_868081.jpg,-0.0620
turn_left\20250616_211027_033038.jpg,-0.0620
turn_left\20250616_211027_205940.jpg,-0.0480
turn_left\20250616_211027_361842.jpg,-0.0360
turn_left\20250616_211027_536835.jpg,-0.0360
turn_left\20250616_211027_690590.jpg,-0.0360
turn_left\20250616_211027_863723.jpg,-0.0360
turn_left\20250616_211028_019141.jpg,-0.0360
turn_left\20250616_211028_192899.jpg,-0.0360
turn_left\20250616_211028_346194.jpg,-0.0360
turn_left\20250616_211028_523788.jpg,-0.0360
turn_left\20250616_211028_677459.jpg,-0.0360
turn_left\20250616_211028_847306.jpg,-0.0360
turn_left\20250616_211029_005340.jpg,-0.0360
turn_left\20250616_211029_170757.jpg,-0.0400
turn_left\20250616_211029_332436.jpg,-0.0600
turn_left\20250616_211029_496449.jpg,-0.0660
turn_left\20250616_211029_661558.jpg,-0.0660
turn_left\20250616_211029_823690.jpg,-0.0660
turn_left\20250616_211029_991405.jpg,-0.0660
turn_left\20250616_211030_155485.jpg,-0.0660
turn_left\20250616_211030_324247.jpg,-0.0660
turn_left\20250616_211030_486790.jpg,-0.0660
turn_left\20250616_211100_760770.jpg,-0.0660
turn_left\20250616_211100_928290.jpg,-0.0660
turn_left\20250616_211101_075980.jpg,-0.0660
turn_left\20250616_211101_253767.jpg,-0.0660
turn_left\20250616_211101_406234.jpg,-0.0660
turn_left\20250616_211101_582824.jpg,-0.0460
turn_left\20250616_211101_736912.jpg,-0.0420
straight\20250616_211101_910614.jpg,-0.0280
straight\20250616_211102_066883.jpg,-0.0100
straight\20250616_211102_238488.jpg,-0.0100
straight\20250616_211102_402465.jpg,0.0080
straight\20250616_211102_574447.jpg,0.0280
turn_right\20250616_211102_753066.jpg,0.0480
turn_right\20250616_211102_906617.jpg,0.0500
turn_right\20250616_211103_081242.jpg,0.0500
turn_right\20250616_211103_233211.jpg,0.0500
turn_right\20250616_211103_422976.jpg,0.0500
turn_right\20250616_211103_582633.jpg,0.0500
turn_right\20250616_211103_756210.jpg,0.0500
turn_right\20250616_211103_910820.jpg,0.0500
turn_right\20250616_211104_087077.jpg,0.0500
turn_right\20250616_211104_252383.jpg,0.0360
straight\20250616_211104_421205.jpg,0.0160
straight\20250616_211104_598046.jpg,0.0000
straight\20250616_211104_748101.jpg,0.0000
straight\20250616_211104_925322.jpg,-0.0140
straight\20250616_211105_107733.jpg,-0.0240
straight\20250616_211105_261286.jpg,-0.0240
straight\20250616_211105_417308.jpg,-0.0240
straight\20250616_211105_593448.jpg,-0.0240
turn_left\20250616_211105_746966.jpg,-0.0420
turn_left\20250616_211105_920404.jpg,-0.0520
turn_left\20250616_211106_078807.jpg,-0.0520
turn_left\20250616_211106_249341.jpg,-0.0660
turn_left\20250616_211106_406897.jpg,-0.0860
turn_left\20250616_211106_578125.jpg,-0.0980
turn_left\20250616_211106_751363.jpg,-0.0980
turn_left\20250616_211106_906794.jpg,-0.0980
turn_left\20250616_211107_081373.jpg,-0.0980
turn_left\20250616_211107_235334.jpg,-0.0980
turn_left\20250616_211107_409708.jpg,-0.0980
turn_left\20250616_211107_564198.jpg,-0.0980
turn_left\20250616_211107_743498.jpg,-0.0980
turn_left\20250616_211107_889574.jpg,-0.0980
turn_left\20250616_211108_066752.jpg,-0.0960
turn_left\20250616_211108_223355.jpg,-0.0800
turn_left\20250616_211108_397852.jpg,-0.0800
turn_left\20250616_211108_564546.jpg,-0.0800
turn_left\20250616_211108_731653.jpg,-0.0800
turn_left\20250616_211108_895788.jpg,-0.0800
turn_left\20250616_211109_065072.jpg,-0.0800
turn_left\20250616_211109_240424.jpg,-0.0800
turn_left\20250616_211109_394017.jpg,-0.0740
turn_left\20250616_211109_572836.jpg,-0.0640
turn_left\20250616_211109_722522.jpg,-0.0640
turn_left\20250616_211109_913503.jpg,-0.0640
turn_left\20250616_211110_085873.jpg,-0.0640
turn_left\20250616_211110_251222.jpg,-0.0640
turn_left\20250616_211110_373228.jpg,-0.0640
turn_left\20250616_211110_546159.jpg,-0.0640
turn_left\20250616_211110_693916.jpg,-0.0640
turn_left\20250616_211110_872643.jpg,-0.0640
turn_left\20250616_211111_036815.jpg,-0.0640
turn_left\20250616_211111_203864.jpg,-0.0640
turn_left\20250616_211111_366515.jpg,-0.0640
turn_left\20250616_211111_537127.jpg,-0.0640
turn_left\20250616_211111_712094.jpg,-0.0640
turn_left\20250616_211111_866063.jpg,-0.0640
turn_left\20250616_211112_046303.jpg,-0.0640
turn_left\20250616_211112_196080.jpg,-0.0640
turn_left\20250616_211112_375784.jpg,-0.0640
turn_left\20250616_211112_531128.jpg,-0.0640
turn_left\20250616_211112_705781.jpg,-0.0640
turn_left\20250616_211112_861801.jpg,-0.0640
turn_left\20250616_211113_033974.jpg,-0.0640
turn_left\20250616_211113_188288.jpg,-0.0640
turn_left\20250616_211113_358327.jpg,-0.0640
turn_left\20250616_211113_522427.jpg,-0.0640
turn_left\20250616_211113_691028.jpg,-0.0640
turn_left\20250616_211113_866814.jpg,-0.0640
turn_left\20250616_211114_022932.jpg,-0.0640
turn_left\20250616_211114_200131.jpg,-0.0640
turn_left\20250616_211114_349574.jpg,-0.0640
turn_left\20250616_211114_526791.jpg,-0.0640
turn_left\20250616_211114_682733.jpg,-0.0640
turn_left\20250616_211114_858856.jpg,-0.0640
turn_left\20250616_211115_016147.jpg,-0.0640
turn_left\20250616_211115_187960.jpg,-0.0640
turn_left\20250616_211115_353667.jpg,-0.0640
turn_left\20250616_211115_511243.jpg,-0.0640
turn_left\20250616_211115_680653.jpg,-0.0640
turn_left\20250616_211115_846477.jpg,-0.0640
turn_left\20250616_211116_024685.jpg,-0.0640
turn_left\20250616_211116_175854.jpg,-0.0640
turn_left\20250616_211116_343990.jpg,-0.0640
turn_left\20250616_211116_502866.jpg,-0.0640
turn_left\20250616_211116_677427.jpg,-0.0640
turn_left\20250616_211116_827020.jpg,-0.0640
turn_left\20250616_211117_002397.jpg,-0.0640
turn_left\20250616_211117_154918.jpg,-0.0540
turn_left\20250616_211117_336490.jpg,-0.0340
straight\20250616_211117_486228.jpg,-0.0260
straight\20250616_211117_660115.jpg,-0.0260
straight\20250616_211117_823482.jpg,-0.0260
straight\20250616_211117_992258.jpg,-0.0260
straight\20250616_211118_156112.jpg,-0.0260
turn_left\20250616_211118_316391.jpg,-0.0420
turn_left\20250616_211118_482761.jpg,-0.0420
turn_left\20250616_211118_642638.jpg,-0.0420
straight\20250616_211118_818741.jpg,-0.0260
straight\20250616_211118_969075.jpg,-0.0260
straight\20250616_211119_145501.jpg,-0.0240
straight\20250616_211119_297698.jpg,-0.0040
straight\20250616_211119_473921.jpg,0.0000
straight\20250616_211119_628565.jpg,0.0000
straight\20250616_211119_806787.jpg,-0.0100
straight\20250616_211119_957560.jpg,-0.0160
straight\20250616_211120_130176.jpg,-0.0160
straight\20250616_211120_288201.jpg,-0.0160
straight\20250616_211120_455789.jpg,-0.0160
straight\20250616_211120_615917.jpg,-0.0180
straight\20250616_211120_784882.jpg,-0.0220
straight\20250616_211120_952053.jpg,-0.0220
straight\20250616_211121_120585.jpg,-0.0220
straight\20250616_211121_293530.jpg,-0.0220
straight\20250616_211121_462821.jpg,-0.0220
straight\20250616_211121_633958.jpg,-0.0220
straight\20250616_211121_789566.jpg,-0.0220
straight\20250616_211121_951637.jpg,-0.0220
straight\20250616_211122_106772.jpg,-0.0220
straight\20250616_211122_285423.jpg,-0.0220
straight\20250616_211122_428012.jpg,-0.0220
straight\20250616_211122_603365.jpg,-0.0200
straight\20250616_211122_763481.jpg,-0.0060
straight\20250616_211122_935576.jpg,-0.0060
straight\20250616_211123_088787.jpg,-0.0060
straight\20250616_211123_259379.jpg,-0.0060
straight\20250616_211123_421311.jpg,-0.0060
straight\20250616_211123_585489.jpg,-0.0060
straight\20250616_211123_748246.jpg,-0.0060
straight\20250616_211123_919108.jpg,-0.0060
straight\20250616_211124_093896.jpg,-0.0060
straight\20250616_211124_249069.jpg,-0.0060
straight\20250616_211124_425566.jpg,-0.0060
straight\20250616_211124_578792.jpg,-0.0060
straight\20250616_211124_764763.jpg,-0.0060
straight\20250616_211124_914458.jpg,-0.0060
straight\20250616_211125_091932.jpg,-0.0020
straight\20250616_211125_248179.jpg,0.0180
turn_right\20250616_211125_418654.jpg,0.0380
turn_right\20250616_211125_573620.jpg,0.0460
turn_right\20250616_211125_747446.jpg,0.0460
turn_right\20250616_211125_913710.jpg,0.0460
turn_right\20250616_211126_089745.jpg,0.0460
turn_right\20250616_211126_256225.jpg,0.0460
turn_right\20250616_211126_407911.jpg,0.0460
turn_right\20250616_211126_589318.jpg,0.0460
turn_right\20250616_211126_742966.jpg,0.0460
turn_right\20250616_211126_906693.jpg,0.0460
turn_right\20250616_211127_064221.jpg,0.0460
turn_right\20250616_211127_238084.jpg,0.0520
turn_right\20250616_211127_386955.jpg,0.0560
turn_right\20250616_211127_563478.jpg,0.0560
turn_right\20250616_211127_725865.jpg,0.0560
turn_right\20250616_211127_888941.jpg,0.0720
turn_right\20250616_211128_051309.jpg,0.0800
turn_right\20250616_211128_218711.jpg,0.0800
turn_right\20250616_211128_378049.jpg,0.0800
turn_right\20250616_211128_546105.jpg,0.0800
turn_right\20250616_211128_709733.jpg,0.0800
turn_right\20250616_211128_878189.jpg,0.0800
turn_right\20250616_211129_052676.jpg,0.0800
turn_right\20250616_211129_204615.jpg,0.0800
turn_right\20250616_211129_376935.jpg,0.0800
turn_right\20250616_211129_531424.jpg,0.0800
turn_right\20250616_211129_709525.jpg,0.0800
turn_right\20250616_211129_857865.jpg,0.0800
turn_right\20250616_211130_030693.jpg,0.0800
turn_right\20250616_211130_185928.jpg,0.0800
turn_right\20250616_211130_364839.jpg,0.0800
turn_right\20250616_211130_511900.jpg,0.0800
turn_right\20250616_211130_687010.jpg,0.0800
turn_right\20250616_211130_844834.jpg,0.0800
turn_right\20250616_211131_011542.jpg,0.0800
turn_right\20250616_211131_174151.jpg,0.0800
turn_right\20250616_211131_346875.jpg,0.0800
turn_right\20250616_211131_509688.jpg,0.0800
turn_right\20250616_211131_671549.jpg,0.0800
turn_right\20250616_211131_844095.jpg,0.0800
turn_right\20250616_211132_024972.jpg,0.0800
turn_right\20250616_211132_191259.jpg,0.0800
turn_right\20250616_211132_349347.jpg,0.0800
turn_right\20250616_211132_525776.jpg,0.0800
turn_right\20250616_211132_680945.jpg,0.0800
turn_right\20250616_211132_861174.jpg,0.0800
turn_right\20250616_211133_012342.jpg,0.0800
turn_right\20250616_211133_181251.jpg,0.0800
turn_right\20250616_211133_344578.jpg,0.0800
turn_right\20250616_211133_507065.jpg,0.0800
turn_right\20250616_211133_669422.jpg,0.0800
turn_right\20250616_211133_842257.jpg,0.0800
turn_right\20250616_211134_010787.jpg,0.0800
turn_right\20250616_211134_167910.jpg,0.0800
turn_right\20250616_211134_340915.jpg,0.0800
turn_right\20250616_211134_497911.jpg,0.0800
turn_right\20250616_211134_675412.jpg,0.0800
turn_right\20250616_211134_824965.jpg,0.0800
turn_right\20250616_211134_998748.jpg,0.0800
turn_right\20250616_211135_153231.jpg,0.0800
turn_right\20250616_211135_329010.jpg,0.0800
turn_right\20250616_211135_481342.jpg,0.0800
turn_right\20250616_211135_649738.jpg,0.0800
turn_right\20250616_211135_816068.jpg,0.0800
turn_right\20250616_211135_976254.jpg,0.0800
turn_right\20250616_211136_145802.jpg,0.0800
turn_right\20250616_211136_309294.jpg,0.0800
turn_right\20250616_211136_461728.jpg,0.0800
turn_right\20250616_211136_649074.jpg,0.0800
turn_right\20250616_211136_833940.jpg,0.0660
turn_right\20250616_211136_956419.jpg,0.0520
turn_right\20250616_211137_089812.jpg,0.0520
turn_right\20250616_211137_256305.jpg,0.0520
turn_right\20250616_211155_967384.jpg,0.0520
turn_right\20250616_211156_176639.jpg,0.0520
turn_right\20250616_211156_325155.jpg,0.0520
turn_right\20250616_211156_501964.jpg,0.0520
turn_right\20250616_211156_656060.jpg,0.0700
turn_right\20250616_211156_844254.jpg,0.0900
turn_right\20250616_211156_990000.jpg,0.1000
turn_right\20250616_211157_166500.jpg,0.1000
turn_right\20250616_211157_321172.jpg,0.1000
turn_right\20250616_211157_498895.jpg,0.0840
turn_right\20250616_211157_659819.jpg,0.0800
turn_right\20250616_211157_825296.jpg,0.0780
turn_right\20250616_211157_992113.jpg,0.0580
turn_right\20250616_211158_159088.jpg,0.0380
turn_right\20250616_211158_329092.jpg,0.0380
turn_right\20250616_211158_485169.jpg,0.0300
straight\20250616_211158_666177.jpg,0.0100
straight\20250616_211158_811135.jpg,0.0000
straight\20250616_211158_985044.jpg,0.0000
straight\20250616_211159_142578.jpg,0.0000
straight\20250616_211159_315358.jpg,-0.0100
straight\20250616_211159_471746.jpg,-0.0220
straight\20250616_211159_643612.jpg,-0.0220
straight\20250616_211159_798728.jpg,-0.0220
straight\20250616_211159_972064.jpg,-0.0220
straight\20250616_211200_132391.jpg,-0.0220
straight\20250616_211200_308092.jpg,-0.0180
straight\20250616_211200_483582.jpg,-0.0060
straight\20250616_211200_637354.jpg,-0.0060
straight\20250616_211200_814019.jpg,-0.0060
straight\20250616_211200_968999.jpg,-0.0060
straight\20250616_211201_143908.jpg,-0.0060
straight\20250616_211201_297932.jpg,-0.0060
straight\20250616_211201_474406.jpg,-0.0060
straight\20250616_211201_625793.jpg,-0.0060
straight\20250616_211201_797411.jpg,-0.0060
straight\20250616_211201_951820.jpg,-0.0060
straight\20250616_211202_126863.jpg,-0.0060
straight\20250616_211202_280756.jpg,-0.0060
straight\20250616_211202_451319.jpg,-0.0060
straight\20250616_211202_615350.jpg,-0.0060
straight\20250616_211202_777713.jpg,-0.0060
straight\20250616_211202_940494.jpg,-0.0060
straight\20250616_211203_110099.jpg,-0.0060
straight\20250616_211203_287870.jpg,-0.0060
straight\20250616_211203_442030.jpg,-0.0060
straight\20250616_211203_625122.jpg,-0.0060
straight\20250616_211203_772769.jpg,-0.0060
straight\20250616_211203_949525.jpg,-0.0060
straight\20250616_211204_111385.jpg,-0.0120
straight\20250616_211204_286606.jpg,-0.0240
straight\20250616_211204_444737.jpg,-0.0240
straight\20250616_211204_617239.jpg,-0.0240
straight\20250616_211204_778986.jpg,-0.0240
turn_left\20250616_211204_945829.jpg,-0.0380
turn_left\20250616_211205_109016.jpg,-0.0440
turn_left\20250616_211205_272253.jpg,-0.0440
turn_left\20250616_211205_441149.jpg,-0.0440
turn_left\20250616_211205_597836.jpg,-0.0440
turn_left\20250616_211205_774950.jpg,-0.0440
turn_left\20250616_211205_924036.jpg,-0.0440
turn_left\20250616_211206_096617.jpg,-0.0440
turn_left\20250616_211206_251507.jpg,-0.0440
