image_path,steering_angle
turn_right\20250616_191657_106877.jpg,0.1320
turn_right\20250616_191657_273940.jpg,0.1320
turn_right\20250616_191657_442377.jpg,0.1320
turn_right\20250616_191657_615834.jpg,0.1320
turn_right\20250616_191657_773343.jpg,0.1320
turn_right\20250616_191657_948516.jpg,0.1320
turn_right\20250616_191658_103946.jpg,0.1180
turn_right\20250616_191658_281364.jpg,0.1060
turn_right\20250616_191658_433808.jpg,0.1040
turn_right\20250616_191658_615071.jpg,0.0840
turn_right\20250616_191658_766720.jpg,0.0640
turn_right\20250616_191658_947012.jpg,0.0540
turn_right\20250616_191659_106265.jpg,0.0380
turn_right\20250616_191659_275063.jpg,0.0320
turn_right\20250616_191659_439389.jpg,0.0320
turn_right\20250616_191659_605306.jpg,0.0320
turn_right\20250616_191659_777365.jpg,0.0320
turn_right\20250616_191659_930402.jpg,0.0320
turn_right\20250616_191700_104776.jpg,0.0320
turn_right\20250616_191700_259572.jpg,0.0320
turn_right\20250616_191700_440535.jpg,0.0320
turn_right\20250616_191700_588980.jpg,0.0320
turn_right\20250616_191700_769295.jpg,0.0320
straight\20250616_191700_920537.jpg,0.0220
straight\20250616_191701_101896.jpg,0.0120
straight\20250616_191701_255402.jpg,0.0120
straight\20250616_191701_424786.jpg,0.0120
straight\20250616_191701_589599.jpg,0.0120
straight\20250616_191701_753370.jpg,0.0300
straight\20250616_191701_922197.jpg,0.0300
straight\20250616_191702_078483.jpg,0.0300
straight\20250616_191702_235379.jpg,0.0300
straight\20250616_191702_410145.jpg,0.0300
straight\20250616_191702_585584.jpg,0.0300
straight\20250616_191702_738712.jpg,0.0300
straight\20250616_191702_919677.jpg,0.0300
straight\20250616_191703_070739.jpg,0.0300
straight\20250616_191703_245227.jpg,0.0300
straight\20250616_191703_397934.jpg,0.0300
straight\20250616_191703_580722.jpg,0.0100
straight\20250616_191703_733593.jpg,0.0020
straight\20250616_191703_905597.jpg,0.0020
straight\20250616_191704_065297.jpg,0.0020
straight\20250616_191704_234839.jpg,0.0020
straight\20250616_191704_392367.jpg,-0.0000
straight\20250616_191704_572789.jpg,-0.0140
straight\20250616_191704_746463.jpg,-0.0140
straight\20250616_191704_900430.jpg,-0.0140
straight\20250616_191705_074625.jpg,-0.0140
straight\20250616_191705_226842.jpg,-0.0000
straight\20250616_191705_404483.jpg,0.0020
straight\20250616_191705_559190.jpg,0.0020
straight\20250616_191705_734804.jpg,0.0020
straight\20250616_191705_883492.jpg,0.0020
straight\20250616_191706_060418.jpg,-0.0100
straight\20250616_191706_216902.jpg,-0.0100
straight\20250616_191706_389669.jpg,-0.0100
straight\20250616_191706_545824.jpg,-0.0100
straight\20250616_191706_717506.jpg,-0.0100
straight\20250616_191706_879289.jpg,-0.0100
straight\20250616_191707_048779.jpg,-0.0100
straight\20250616_191707_211345.jpg,-0.0100
straight\20250616_191707_385403.jpg,-0.0100
straight\20250616_191707_575639.jpg,-0.0100
straight\20250616_191707_723273.jpg,-0.0100
straight\20250616_191707_894752.jpg,-0.0100
straight\20250616_191708_050994.jpg,-0.0100
straight\20250616_191708_230347.jpg,-0.0080
straight\20250616_191708_402685.jpg,0.0120
turn_right\20250616_191708_574899.jpg,0.0320
turn_right\20250616_191708_715801.jpg,0.0320
turn_right\20250616_191708_886716.jpg,0.0320
turn_right\20250616_191709_045082.jpg,0.0320
turn_right\20250616_191709_221020.jpg,0.0460
turn_right\20250616_191709_395845.jpg,0.0480
turn_right\20250616_191709_546292.jpg,0.0480
turn_right\20250616_191709_720194.jpg,0.0480
turn_right\20250616_191709_873828.jpg,0.0480
turn_right\20250616_191710_049206.jpg,0.0480
turn_right\20250616_191710_204521.jpg,0.0480
turn_right\20250616_191710_379250.jpg,0.0480
turn_right\20250616_191710_533188.jpg,0.0480
turn_right\20250616_191710_708836.jpg,0.0480
turn_right\20250616_191710_860334.jpg,0.0480
turn_right\20250616_191711_034300.jpg,0.0340
straight\20250616_191711_185765.jpg,0.0300
straight\20250616_191711_362608.jpg,0.0140
straight\20250616_191711_522678.jpg,-0.0060
straight\20250616_191711_692212.jpg,-0.0100
straight\20250616_191711_857941.jpg,-0.0100
straight\20250616_191712_030823.jpg,-0.0100
straight\20250616_191712_203977.jpg,-0.0100
straight\20250616_191712_358142.jpg,-0.0100
straight\20250616_191712_534439.jpg,-0.0100
straight\20250616_191712_684637.jpg,-0.0100
straight\20250616_191712_859524.jpg,-0.0100
straight\20250616_191713_014392.jpg,-0.0100
straight\20250616_191713_194990.jpg,-0.0100
straight\20250616_191713_361955.jpg,0.0040
straight\20250616_191713_513758.jpg,0.0040
straight\20250616_191713_654112.jpg,0.0040
straight\20250616_191713_826700.jpg,0.0040
straight\20250616_191713_989489.jpg,0.0040
straight\20250616_191714_159349.jpg,0.0040
straight\20250616_191714_316406.jpg,0.0040
straight\20250616_191714_484413.jpg,0.0040
straight\20250616_191714_648013.jpg,0.0040
straight\20250616_191714_814190.jpg,0.0040
straight\20250616_191714_988287.jpg,0.0040
straight\20250616_191715_145513.jpg,0.0040
straight\20250616_191715_322395.jpg,0.0040
straight\20250616_191715_476058.jpg,0.0040
straight\20250616_191715_657055.jpg,0.0040
straight\20250616_191715_809774.jpg,0.0040
straight\20250616_191715_992133.jpg,0.0080
straight\20250616_191716_150365.jpg,0.0280
turn_right\20250616_191716_306408.jpg,0.0400
turn_right\20250616_191716_472478.jpg,0.0400
turn_right\20250616_191716_635635.jpg,0.0600
turn_right\20250616_191716_805549.jpg,0.0800
turn_right\20250616_191716_962617.jpg,0.0940
turn_right\20250616_191717_140198.jpg,0.0940
turn_right\20250616_191717_290762.jpg,0.0940
turn_right\20250616_191717_467735.jpg,0.0940
turn_right\20250616_191717_618540.jpg,0.0940
turn_right\20250616_191717_793682.jpg,0.0940
turn_right\20250616_191717_950604.jpg,0.0940
turn_right\20250616_191718_127041.jpg,0.0940
turn_right\20250616_191718_277301.jpg,0.0940
turn_right\20250616_191718_453593.jpg,0.0940
turn_right\20250616_191718_604458.jpg,0.0940
turn_right\20250616_191718_780792.jpg,0.1100
turn_right\20250616_191718_930471.jpg,0.1100
turn_right\20250616_191719_100053.jpg,0.1100
turn_right\20250616_191719_262966.jpg,0.1100
turn_right\20250616_191719_436257.jpg,0.1100
turn_right\20250616_191719_588944.jpg,0.1100
turn_right\20250616_191719_762288.jpg,0.1100
turn_right\20250616_191719_937502.jpg,0.1100
turn_right\20250616_191720_092720.jpg,0.1100
turn_right\20250616_191720_283978.jpg,0.1100
turn_right\20250616_191720_434226.jpg,0.1100
turn_right\20250616_191720_607552.jpg,0.1100
turn_right\20250616_191720_759459.jpg,0.1100
turn_right\20250616_191720_934901.jpg,0.1100
turn_right\20250616_191721_087150.jpg,0.1100
turn_right\20250616_191721_260438.jpg,0.1100
turn_right\20250616_191721_416600.jpg,0.1100
turn_right\20250616_191721_589116.jpg,0.1100
turn_right\20250616_191721_742559.jpg,0.1100
turn_right\20250616_191721_914425.jpg,0.1100
turn_right\20250616_191722_080030.jpg,0.1100
turn_right\20250616_191722_250665.jpg,0.1100
turn_right\20250616_191722_425207.jpg,0.1100
turn_right\20250616_191722_577108.jpg,0.1100
turn_right\20250616_191722_754678.jpg,0.1100
turn_right\20250616_191722_907737.jpg,0.1080
turn_right\20250616_191723_089696.jpg,0.0880
turn_right\20250616_191723_242592.jpg,0.0800
turn_right\20250616_191723_422979.jpg,0.0660
turn_right\20250616_191723_577391.jpg,0.0640
turn_right\20250616_191723_751338.jpg,0.0600
turn_right\20250616_191723_911884.jpg,0.0400
straight\20250616_191724_084443.jpg,0.0260
straight\20250616_191724_239511.jpg,0.0260
straight\20250616_191724_420480.jpg,0.0260
straight\20250616_191724_596548.jpg,0.0260
straight\20250616_191724_753259.jpg,0.0260
straight\20250616_191724_925997.jpg,0.0260
straight\20250616_191725_077267.jpg,0.0260
straight\20250616_191725_254533.jpg,0.0260
straight\20250616_191725_399075.jpg,0.0260
straight\20250616_191725_576774.jpg,0.0260
straight\20250616_191725_738057.jpg,0.0260
straight\20250616_191725_906425.jpg,0.0260
straight\20250616_191726_070261.jpg,0.0260
straight\20250616_191726_246621.jpg,0.0160
straight\20250616_191726_419582.jpg,0.0060
straight\20250616_191726_572702.jpg,0.0060
straight\20250616_191726_748332.jpg,0.0060
straight\20250616_191726_898219.jpg,0.0060
straight\20250616_191727_071205.jpg,0.0060
straight\20250616_191727_225317.jpg,0.0060
straight\20250616_191727_401534.jpg,0.0060
straight\20250616_191727_553367.jpg,0.0060
straight\20250616_191727_733222.jpg,0.0060
straight\20250616_191727_893481.jpg,0.0140
straight\20250616_191728_064800.jpg,0.0180
straight\20250616_191728_218710.jpg,0.0180
straight\20250616_191728_390765.jpg,0.0180
straight\20250616_191728_553270.jpg,0.0180
straight\20250616_191728_719886.jpg,0.0180
straight\20250616_191728_900066.jpg,-0.0000
straight\20250616_191729_054150.jpg,-0.0000
straight\20250616_191729_229621.jpg,-0.0000
straight\20250616_191729_383659.jpg,-0.0000
straight\20250616_191729_561230.jpg,-0.0000
straight\20250616_191729_713365.jpg,-0.0000
straight\20250616_191729_889243.jpg,-0.0000
straight\20250616_191730_045076.jpg,-0.0000
straight\20250616_191730_220330.jpg,-0.0000
straight\20250616_191730_371737.jpg,-0.0000
straight\20250616_191730_543603.jpg,-0.0000
straight\20250616_191730_698653.jpg,-0.0000
straight\20250616_191730_871537.jpg,-0.0000
straight\20250616_191731_026493.jpg,-0.0000
straight\20250616_191731_205271.jpg,-0.0000
straight\20250616_191731_359975.jpg,-0.0000
straight\20250616_191731_529991.jpg,-0.0000
straight\20250616_191731_693691.jpg,-0.0000
straight\20250616_191731_856426.jpg,-0.0000
straight\20250616_191732_020488.jpg,-0.0000
straight\20250616_191732_179704.jpg,-0.0000
straight\20250616_191732_353689.jpg,-0.0000
straight\20250616_191732_506585.jpg,-0.0000
straight\20250616_191732_678768.jpg,-0.0000
straight\20250616_191732_832195.jpg,-0.0000
straight\20250616_191733_009147.jpg,-0.0000
straight\20250616_191733_158925.jpg,-0.0000
straight\20250616_191733_334563.jpg,-0.0000
straight\20250616_191733_495362.jpg,-0.0000
straight\20250616_191733_666193.jpg,-0.0000
straight\20250616_191733_820056.jpg,-0.0000
straight\20250616_191733_989688.jpg,-0.0000
straight\20250616_191734_153340.jpg,-0.0000
straight\20250616_191734_322478.jpg,-0.0000
straight\20250616_191734_498325.jpg,-0.0000
straight\20250616_191734_649676.jpg,-0.0000
straight\20250616_191734_822901.jpg,-0.0000
straight\20250616_191734_978008.jpg,-0.0000
straight\20250616_191735_156605.jpg,-0.0000
straight\20250616_191735_309218.jpg,-0.0000
straight\20250616_191735_482372.jpg,-0.0000
straight\20250616_191735_638666.jpg,-0.0000
straight\20250616_191735_813077.jpg,-0.0000
straight\20250616_191735_968497.jpg,-0.0000
straight\20250616_191736_136446.jpg,-0.0000
straight\20250616_191736_296356.jpg,-0.0000
straight\20250616_191736_473140.jpg,-0.0000
straight\20250616_191736_625633.jpg,-0.0000
straight\20250616_191736_806817.jpg,-0.0000
straight\20250616_191736_976655.jpg,-0.0000
straight\20250616_191737_135401.jpg,-0.0000
straight\20250616_191737_307506.jpg,-0.0000
straight\20250616_191737_466761.jpg,-0.0000
straight\20250616_191737_639891.jpg,-0.0000
straight\20250616_191737_788265.jpg,-0.0000
straight\20250616_191737_960757.jpg,-0.0000
straight\20250616_191738_120150.jpg,-0.0000
straight\20250616_191738_297644.jpg,-0.0000
straight\20250616_191738_457238.jpg,0.0060
straight\20250616_191738_628465.jpg,0.0260
straight\20250616_191738_787211.jpg,0.0300
straight\20250616_191738_956550.jpg,0.0300
turn_right\20250616_191739_118842.jpg,0.0320
turn_right\20250616_191739_287880.jpg,0.0520
turn_right\20250616_191739_448845.jpg,0.0560
turn_right\20250616_191739_617550.jpg,0.0560
turn_right\20250616_191739_791629.jpg,0.0560
turn_right\20250616_191739_947148.jpg,0.0700
turn_right\20250616_191740_127203.jpg,0.0800
turn_right\20250616_191740_276758.jpg,0.0800
turn_right\20250616_191740_457170.jpg,0.0860
turn_right\20250616_191740_613910.jpg,0.1000
turn_right\20250616_191740_786514.jpg,0.1000
turn_right\20250616_191740_943093.jpg,0.1000
turn_right\20250616_191741_114295.jpg,0.1000
turn_right\20250616_191741_268613.jpg,0.1000
turn_right\20250616_191741_439573.jpg,0.1000
turn_right\20250616_191741_600549.jpg,0.1000
turn_right\20250616_191741_765754.jpg,0.1000
turn_right\20250616_191741_935478.jpg,0.1000
turn_right\20250616_191742_094366.jpg,0.1000
turn_right\20250616_191742_274725.jpg,0.1000
turn_right\20250616_191742_410965.jpg,0.1000
turn_right\20250616_191742_582176.jpg,0.1000
turn_right\20250616_191742_756156.jpg,0.1000
turn_right\20250616_191742_923564.jpg,0.1000
turn_right\20250616_191743_075008.jpg,0.1000
turn_right\20250616_191743_249534.jpg,0.1000
turn_right\20250616_191743_403306.jpg,0.1000
turn_right\20250616_191743_576832.jpg,0.1000
turn_right\20250616_191743_729841.jpg,0.1000
turn_right\20250616_191743_904354.jpg,0.1000
turn_right\20250616_191744_056611.jpg,0.1000
turn_right\20250616_191744_234161.jpg,0.1000
turn_right\20250616_191744_393473.jpg,0.1000
turn_right\20250616_191744_558604.jpg,0.1000
turn_right\20250616_191744_728857.jpg,0.1000
turn_right\20250616_191744_890663.jpg,0.1000
turn_right\20250616_191745_061960.jpg,0.1000
turn_right\20250616_191745_217902.jpg,0.1000
turn_right\20250616_191745_395344.jpg,0.1000
turn_right\20250616_191745_541958.jpg,0.1000
turn_right\20250616_191745_722920.jpg,0.1000
turn_right\20250616_191745_875243.jpg,0.1000
turn_right\20250616_191746_049934.jpg,0.1000
turn_right\20250616_191746_204590.jpg,0.1000
turn_right\20250616_191746_381095.jpg,0.1000
turn_right\20250616_191746_532586.jpg,0.1000
turn_right\20250616_191746_705475.jpg,0.1000
turn_right\20250616_191746_865997.jpg,0.1000
turn_right\20250616_191747_031830.jpg,0.1000
turn_right\20250616_191747_184887.jpg,0.1000
turn_right\20250616_191747_352951.jpg,0.1000
turn_right\20250616_191747_531521.jpg,0.1000
turn_right\20250616_191747_683797.jpg,0.0880
turn_right\20250616_191747_866922.jpg,0.0680
turn_right\20250616_191748_027609.jpg,0.0480
turn_right\20250616_191748_197349.jpg,0.0420
turn_right\20250616_191748_347351.jpg,0.0420
turn_right\20250616_191748_528973.jpg,0.0420
turn_right\20250616_191748_682362.jpg,0.0420
turn_right\20250616_191748_855035.jpg,0.0420
turn_right\20250616_191749_012746.jpg,0.0320
straight\20250616_191749_183585.jpg,0.0120
straight\20250616_191749_340505.jpg,-0.0080
straight\20250616_191749_508212.jpg,-0.0220
straight\20250616_191749_672839.jpg,-0.0220
straight\20250616_191749_837104.jpg,-0.0220
straight\20250616_191750_008488.jpg,-0.0220
straight\20250616_191750_165989.jpg,-0.0100
straight\20250616_191750_342012.jpg,-0.0100
straight\20250616_191750_492406.jpg,-0.0100
straight\20250616_191750_672353.jpg,-0.0100
straight\20250616_191750_821329.jpg,-0.0100
straight\20250616_191750_999196.jpg,-0.0100
straight\20250616_191751_153679.jpg,-0.0100
straight\20250616_191751_335184.jpg,-0.0100
straight\20250616_191751_490358.jpg,-0.0100
straight\20250616_191751_666968.jpg,-0.0100
straight\20250616_191751_824485.jpg,-0.0120
turn_left\20250616_191752_002108.jpg,-0.0300
turn_left\20250616_191752_156476.jpg,-0.0300
turn_left\20250616_191752_322618.jpg,-0.0300
turn_left\20250616_191752_484941.jpg,-0.0300
straight\20250616_191752_651579.jpg,-0.0100
straight\20250616_191752_822844.jpg,-0.0080
straight\20250616_191752_978454.jpg,-0.0080
straight\20250616_191753_158192.jpg,-0.0140
turn_left\20250616_191753_307289.jpg,-0.0340
turn_left\20250616_191753_477351.jpg,-0.0380
turn_left\20250616_191753_629726.jpg,-0.0380
turn_left\20250616_191753_806538.jpg,-0.0380
turn_left\20250616_191753_957057.jpg,-0.0360
straight\20250616_191754_132170.jpg,-0.0200
straight\20250616_191754_288264.jpg,-0.0200
straight\20250616_191754_463393.jpg,-0.0200
straight\20250616_191754_621335.jpg,-0.0180
straight\20250616_191754_795668.jpg,0.0020
straight\20250616_191754_949642.jpg,0.0020
straight\20250616_191755_121046.jpg,0.0020
straight\20250616_191755_283688.jpg,0.0120
turn_right\20250616_191755_447183.jpg,0.0320
turn_right\20250616_191755_613871.jpg,0.0520
turn_right\20250616_191755_779122.jpg,0.0560
turn_right\20250616_191755_947700.jpg,0.0560
turn_right\20250616_191756_101862.jpg,0.0560
turn_right\20250616_191756_280792.jpg,0.0560
turn_right\20250616_191756_433067.jpg,0.0560
turn_right\20250616_191756_606338.jpg,0.0560
turn_right\20250616_191756_760216.jpg,0.0560
turn_right\20250616_191756_939711.jpg,0.0680
turn_right\20250616_191757_089938.jpg,0.0680
turn_right\20250616_191757_265082.jpg,0.0680
turn_right\20250616_191757_420430.jpg,0.0680
turn_right\20250616_191757_596408.jpg,0.0680
turn_right\20250616_191757_749457.jpg,0.0680
turn_right\20250616_191757_924681.jpg,0.0580
turn_right\20250616_191758_083554.jpg,0.0380
straight\20250616_191758_252439.jpg,0.0220
straight\20250616_191758_410499.jpg,0.0220
straight\20250616_191758_578293.jpg,0.0180
straight\20250616_191758_746283.jpg,-0.0020
straight\20250616_191758_908805.jpg,-0.0040
straight\20250616_191759_081034.jpg,-0.0040
straight\20250616_191759_238173.jpg,-0.0040
straight\20250616_191759_415154.jpg,-0.0040
straight\20250616_191759_573293.jpg,-0.0040
straight\20250616_191759_750110.jpg,-0.0040
straight\20250616_191759_904855.jpg,-0.0040
straight\20250616_191800_080381.jpg,-0.0040
straight\20250616_191800_231120.jpg,-0.0040
straight\20250616_191800_403861.jpg,-0.0040
straight\20250616_191800_558582.jpg,-0.0040
straight\20250616_191800_729230.jpg,-0.0040
straight\20250616_191800_882898.jpg,-0.0040
straight\20250616_191801_051495.jpg,-0.0040
straight\20250616_191801_216197.jpg,-0.0040
straight\20250616_191801_385128.jpg,-0.0040
straight\20250616_191801_567805.jpg,-0.0040
straight\20250616_191801_715465.jpg,-0.0040
straight\20250616_191801_899348.jpg,-0.0040
straight\20250616_191802_043107.jpg,-0.0040
straight\20250616_191802_218396.jpg,-0.0040
straight\20250616_191802_377038.jpg,-0.0040
straight\20250616_191802_557985.jpg,-0.0000
straight\20250616_191802_703325.jpg,0.0200
turn_right\20250616_191802_871140.jpg,0.0400
turn_right\20250616_191803_030605.jpg,0.0440
turn_right\20250616_191803_201978.jpg,0.0440
turn_right\20250616_191803_360758.jpg,0.0480
turn_right\20250616_191803_530438.jpg,0.0680
turn_right\20250616_191803_688692.jpg,0.0880
turn_right\20250616_191803_857854.jpg,0.1000
turn_right\20250616_191804_028878.jpg,0.1000
turn_right\20250616_191804_186353.jpg,0.1000
turn_right\20250616_191804_361811.jpg,0.1000
turn_right\20250616_191804_516992.jpg,0.1000
turn_right\20250616_191804_694740.jpg,0.1040
turn_right\20250616_191804_847572.jpg,0.1240
turn_right\20250616_191805_023819.jpg,0.1280
turn_right\20250616_191805_175061.jpg,0.1280
turn_right\20250616_191805_359895.jpg,0.1280
turn_right\20250616_191805_510054.jpg,0.1280
turn_right\20250616_191805_685963.jpg,0.1280
turn_right\20250616_191805_839693.jpg,0.1280
turn_right\20250616_191806_006596.jpg,0.1280
turn_right\20250616_191806_172582.jpg,0.1280
turn_right\20250616_191806_334636.jpg,0.1260
turn_right\20250616_191806_510480.jpg,0.1100
turn_right\20250616_191806_673244.jpg,0.1100
turn_right\20250616_191806_845024.jpg,0.1100
turn_right\20250616_191806_994303.jpg,0.1100
turn_right\20250616_191807_171628.jpg,0.1020
turn_right\20250616_191807_324756.jpg,0.0820
turn_right\20250616_191807_503921.jpg,0.0620
turn_right\20250616_191807_651921.jpg,0.0460
turn_right\20250616_191807_829300.jpg,0.0460
turn_right\20250616_191807_982593.jpg,0.0460
turn_right\20250616_191808_165181.jpg,0.0460
turn_right\20250616_191808_320933.jpg,0.0540
turn_right\20250616_191808_493679.jpg,0.0700
turn_right\20250616_191808_645219.jpg,0.0700
turn_right\20250616_191808_817230.jpg,0.0700
turn_right\20250616_191808_972646.jpg,0.0700
turn_right\20250616_191809_141776.jpg,0.0700
turn_right\20250616_191809_307012.jpg,0.0700
turn_right\20250616_191809_466079.jpg,0.0700
turn_right\20250616_191809_639401.jpg,0.0700
turn_right\20250616_191809_798335.jpg,0.0700
turn_right\20250616_191809_965652.jpg,0.0700
turn_right\20250616_191810_126198.jpg,0.0700
turn_right\20250616_191810_299602.jpg,0.0700
turn_right\20250616_191810_455386.jpg,0.0700
turn_right\20250616_191810_633527.jpg,0.0700
turn_right\20250616_191810_789672.jpg,0.0700
turn_right\20250616_191810_962160.jpg,0.0700
turn_right\20250616_191811_128463.jpg,0.0580
turn_right\20250616_191811_270599.jpg,0.0500
turn_right\20250616_191811_437704.jpg,0.0500
turn_right\20250616_191811_601841.jpg,0.0380
straight\20250616_191811_765104.jpg,0.0280
straight\20250616_191811_925097.jpg,0.0280
straight\20250616_191812_091499.jpg,0.0280
straight\20250616_191812_255667.jpg,0.0280
straight\20250616_191812_427568.jpg,0.0280
straight\20250616_191812_583848.jpg,0.0280
straight\20250616_191812_756325.jpg,0.0280
straight\20250616_191812_912753.jpg,0.0280
straight\20250616_191813_102678.jpg,0.0200
straight\20250616_191813_289645.jpg,0.0060
straight\20250616_191813_418023.jpg,0.0060
straight\20250616_191813_583484.jpg,0.0060
straight\20250616_191813_747165.jpg,-0.0040
straight\20250616_191813_915163.jpg,-0.0120
straight\20250616_191814_076217.jpg,-0.0120
straight\20250616_191814_247507.jpg,-0.0080
straight\20250616_191814_406691.jpg,0.0080
straight\20250616_191814_576201.jpg,0.0080
straight\20250616_191814_730869.jpg,0.0080
straight\20250616_191814_909335.jpg,0.0080
straight\20250616_191815_056142.jpg,0.0080
straight\20250616_191815_233253.jpg,0.0080
straight\20250616_191815_384340.jpg,0.0080
straight\20250616_191815_561135.jpg,0.0080
straight\20250616_191815_710954.jpg,0.0080
straight\20250616_191815_884717.jpg,0.0080
straight\20250616_191816_036417.jpg,0.0080
straight\20250616_191816_214804.jpg,0.0160
straight\20250616_191816_365317.jpg,0.0240
straight\20250616_191816_538141.jpg,0.0240
straight\20250616_191816_690941.jpg,0.0240
straight\20250616_191816_867168.jpg,0.0240
straight\20250616_191817_050862.jpg,0.0080
straight\20250616_191817_175762.jpg,0.0080
straight\20250616_191817_317242.jpg,0.0080
straight\20250616_191817_490300.jpg,0.0080
straight\20250616_191817_648746.jpg,0.0080
straight\20250616_191817_817109.jpg,0.0080
straight\20250616_191817_982890.jpg,0.0080
straight\20250616_191818_154907.jpg,0.0080
straight\20250616_191818_326953.jpg,0.0080
straight\20250616_191818_482435.jpg,0.0080
straight\20250616_191818_657601.jpg,0.0080
straight\20250616_191818_813295.jpg,0.0080
straight\20250616_191818_988671.jpg,0.0080
straight\20250616_191819_138902.jpg,0.0080
straight\20250616_191819_323467.jpg,0.0080
straight\20250616_191819_475366.jpg,0.0080
straight\20250616_191819_652980.jpg,0.0080
straight\20250616_191819_810394.jpg,0.0080
straight\20250616_191819_980170.jpg,0.0080
straight\20250616_191820_146323.jpg,0.0040
straight\20250616_191820_312258.jpg,0.0020
straight\20250616_191820_483266.jpg,0.0020
straight\20250616_191820_638819.jpg,0.0020
straight\20250616_191820_817202.jpg,0.0020
straight\20250616_191820_966350.jpg,0.0020
straight\20250616_191821_141581.jpg,0.0020
straight\20250616_191821_292885.jpg,0.0020
straight\20250616_191821_471734.jpg,0.0020
straight\20250616_191821_629119.jpg,0.0020
straight\20250616_191821_803999.jpg,0.0020
straight\20250616_191821_960918.jpg,0.0020
straight\20250616_191822_130474.jpg,0.0020
straight\20250616_191822_287753.jpg,0.0020
straight\20250616_191822_459911.jpg,0.0020
straight\20250616_191822_618488.jpg,0.0020
straight\20250616_191822_787954.jpg,0.0020
straight\20250616_191822_961146.jpg,0.0020
straight\20250616_191823_119732.jpg,0.0020
straight\20250616_191823_291941.jpg,0.0020
straight\20250616_191823_446314.jpg,0.0020
straight\20250616_191823_624107.jpg,0.0020
straight\20250616_191823_771853.jpg,0.0020
straight\20250616_191823_946989.jpg,0.0020
straight\20250616_191824_102515.jpg,0.0020
straight\20250616_191824_274616.jpg,0.0020
straight\20250616_191824_428711.jpg,0.0020
straight\20250616_191824_597372.jpg,0.0020
straight\20250616_191824_768431.jpg,0.0020
straight\20250616_191824_924057.jpg,0.0020
straight\20250616_191825_088664.jpg,0.0020
straight\20250616_191825_248347.jpg,0.0020
straight\20250616_191825_418148.jpg,0.0020
straight\20250616_191825_574466.jpg,0.0020
